web-scraper-order,web-scraper-start-url,company,job-category-link,job-category-link-href,jobFunction,payPeriod,jobTitle,jobTitle-href,payPeriodCode,basePayRange,basePayMin,basePayMax,basePayAvg,totalPayAvg,payType1,pay1,range1,payType2,pay2,range2,payType3,pay3,range3,payType4,pay4,range4,payType5,pay5,range5,country,percent1,percent2,percent3,percent4,percent5
"1692283549-156","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Information-Technology-Salaries-EI_IE1425.0,13_DEPT1011.htm","Cisco Systems Information Technology Salaries","Annual Pay","Consulting Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Consulting-Engineer-Salaries-E1425_D_KO14,33.htm","/yr","$187K - $302K","$187K","$302K","$235K","$234,900","Base Pay","$140,211/yr","$116K - $169K","Bonus","$18,694/yr","$14K - $26K","Stock","$26,623/yr","$20K - $37K","Commission","$37,564/yr","$28K - $53K","Profit Sharing","$11,808/yr","$9K - $17K","United States","59.7%","8%","11.3%","16%","5%"
"1692283554-157","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Information-Technology-Salaries-EI_IE1425.0,13_DEPT1011.htm","Cisco Systems Information Technology Salaries","Annual Pay","Systems Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Systems-Engineer-Salaries-E1425_D_KO14,30.htm","/yr","$129K - $205K","$129K","$205K","$162K","$161,553","Base Pay","$123,297/yr","$101K - $151K","Bonus","$16,751/yr","$13K - $23K","Stock","$21,505/yr","$16K - $30K","","","","","","","United States","76.3%","10.4%","13.3%","",""
"1692283562-158","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Information-Technology-Salaries-EI_IE1425.0,13_DEPT1011.htm","Cisco Systems Information Technology Salaries","Annual Pay","Technical Consulting Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Technical-Consulting-Engineer-Salaries-E1425_D_KO14,43.htm","/yr","$144K - $229K","$144K","$229K","$180K","$179,633","Base Pay","$117,673/yr","$97K - $142K","Bonus","$13,743/yr","$10K - $19K","Stock","$17,146/yr","$13K - $24K","Commission","$31,071/yr","$23K - $43K","","","","United States","65.5%","7.7%","9.5%","17.3%",""
"1692283567-159","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Information-Technology-Salaries-EI_IE1425.0,13_DEPT1011.htm","Cisco Systems Information Technology Salaries","Annual Pay","IT Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-IT-Engineer-Salaries-E1425_D_KO14,25.htm","/yr","$123K - $206K","$123K","$206K","$158K","$158,174","Base Pay","$121,991/yr","$96K - $155K","Bonus","$14,505/yr","$11K - $20K","Stock","$21,678/yr","$16K - $30K","","","","","","","United States","77.1%","9.2%","13.7%","",""
"1692283575-160","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Information-Technology-Salaries-EI_IE1425.0,13_DEPT1011.htm","Cisco Systems Information Technology Salaries","Annual Pay","Technical Leader","https://www.glassdoor.com/Salary/Cisco-Systems-Technical-Leader-Salaries-E1425_D_KO14,30.htm","/yr","$192K - $303K","$192K","$303K","$239K","$239,261","Base Pay","$169,095/yr","$140K - $205K","Bonus","$27,822/yr","$21K - $39K","Stock","$42,343/yr","$32K - $59K","","","","","","","United States","70.7%","11.6%","17.7%","",""
"1692283588-161","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Engineering-Salaries-EI_IE1425.0,13_DEPT1007.htm","Cisco Systems Engineering Salaries","Annual Pay","Tech Lead","https://www.glassdoor.com/Salary/Cisco-Systems-Tech-Lead-Salaries-E1425_D_KO14,23.htm","/yr","$150K - $252K","$150K","$252K","$193K","$193,044","Base Pay","$142,011/yr","$112K - $181K","Bonus","$19,016/yr","$14K - $27K","Stock","$32,017/yr","$24K - $45K","","","","","","","United States","73.6%","9.9%","16.6%","",""
"1692283596-162","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Engineering-Salaries-EI_IE1425.0,13_DEPT1007.htm","Cisco Systems Engineering Salaries","Annual Pay","Systems Architect","https://www.glassdoor.com/Salary/Cisco-Systems-Systems-Architect-Salaries-E1425_D_KO14,31.htm","/yr","$118K - $195K","$118K","$195K","$151K","$151,206","Base Pay","$120,438/yr","$95K - $152K","Bonus","$14,205/yr","$11K - $20K","Stock","$16,564/yr","$12K - $23K","","","","","","","United States","79.7%","9.4%","11%","",""
"1692283604-163","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Engineering-Salaries-EI_IE1425.0,13_DEPT1007.htm","Cisco Systems Engineering Salaries","Annual Pay","Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Engineer-Salaries-E1425_D_KO14,22.htm","/yr","$131K - $221K","$131K","$221K","$169K","$169,059","Base Pay","$127,364/yr","$100K - $162K","Bonus","$16,298/yr","$12K - $23K","Stock","$25,397/yr","$19K - $36K","","","","","","","United States","75.3%","9.6%","15%","",""
"1692283610-164","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Engineering-Salaries-EI_IE1425.0,13_DEPT1007.htm","Cisco Systems Engineering Salaries","Annual Pay","Principal Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Principal-Engineer-Salaries-E1425_D_KO14,32.htm","/yr","$247K - $402K","$247K","$402K","$311K","$311,481","Base Pay","$192,855/yr","$158K - $236K","Bonus","$35,837/yr","$27K - $50K","Stock","$61,720/yr","$46K - $86K","Profit Sharing","$21,069/yr","$16K - $29K","","","","United States","61.9%","11.5%","19.8%","6.8%",""
"1692283615-165","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Engineering-Salaries-EI_IE1425.0,13_DEPT1007.htm","Cisco Systems Engineering Salaries","Annual Pay","Software Development Manager","https://www.glassdoor.com/Salary/Cisco-Systems-Software-Development-Manager-Salaries-E1425_D_KO14,42.htm","/yr","$245K - $368K","$245K","$368K","$297K","$296,608","Base Pay","$193,293/yr","$167K - $223K","Bonus","$35,341/yr","$27K - $49K","Stock","$48,471/yr","$36K - $68K","Profit Sharing","$19,502/yr","$15K - $27K","","","","United States","65.2%","11.9%","16.3%","6.6%",""
"1692283623-166","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Engineering-Salaries-EI_IE1425.0,13_DEPT1007.htm","Cisco Systems Engineering Salaries","Annual Pay","Cloud Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Cloud-Engineer-Salaries-E1425_D_KO14,28.htm","/yr","$165K - $268K","$165K","$268K","$208K","$208,440","Base Pay","$134,584/yr","$110K - $165K","Bonus","$16,302/yr","$12K - $23K","Stock","$23,179/yr","$17K - $32K","Commission","$34,375/yr","$26K - $48K","","","","United States","64.6%","7.8%","11.1%","16.5%",""
"1692283629-167","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Engineering-Salaries-EI_IE1425.0,13_DEPT1007.htm","Cisco Systems Engineering Salaries","Annual Pay","Solutions Architect","https://www.glassdoor.com/Salary/Cisco-Systems-Solutions-Architect-Salaries-E1425_D_KO14,33.htm","/yr","$195K - $310K","$195K","$310K","$243K","$242,662","Base Pay","$151,220/yr","$126K - $182K","Bonus","$22,000/yr","$17K - $31K","Stock","$23,489/yr","$18K - $33K","Commission","$45,953/yr","$34K - $64K","","","","United States","62.3%","9.1%","9.7%","18.9%",""
"1692283638-168","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Engineering-Salaries-EI_IE1425.0,13_DEPT1007.htm","Cisco Systems Engineering Salaries","Annual Pay","Engineering Manager","https://www.glassdoor.com/Salary/Cisco-Systems-Engineering-Manager-Salaries-E1425_D_KO14,33.htm","/yr","$253K - $387K","$253K","$387K","$309K","$309,217","Base Pay","$194,000/yr","$167K - $225K","Bonus","$36,075/yr","$27K - $51K","Stock","$58,326/yr","$44K - $82K","Profit Sharing","$20,816/yr","$16K - $29K","","","","United States","62.7%","11.7%","18.9%","6.7%",""
"1692283644-169","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Engineering-Salaries-EI_IE1425.0,13_DEPT1007.htm","Cisco Systems Engineering Salaries","Annual Pay","Solution Architect","https://www.glassdoor.com/Salary/Cisco-Systems-Solution-Architect-Salaries-E1425_D_KO14,32.htm","/yr","$195K - $310K","$195K","$310K","$243K","$242,662","Base Pay","$151,220/yr","$126K - $182K","Bonus","$22,000/yr","$17K - $31K","Stock","$23,489/yr","$18K - $33K","Commission","$45,953/yr","$34K - $64K","","","","United States","62.3%","9.1%","9.7%","18.9%",""
"1692283654-170","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Engineering-Salaries-EI_IE1425.0,13_DEPT1007.htm","Cisco Systems Engineering Salaries","Annual Pay","Technical Solutions Architect","https://www.glassdoor.com/Salary/Cisco-Systems-Technical-Solutions-Architect-Salaries-E1425_D_KO14,43.htm","/yr","$215K - $349K","$215K","$349K","$271K","$270,607","Base Pay","$154,537/yr","$128K - $187K","Bonus","$25,103/yr","$19K - $35K","Stock","$27,946/yr","$21K - $39K","Commission","$49,230/yr","$37K - $69K","Profit Sharing","$13,791/yr","$10K - $19K","United States","57.1%","9.3%","10.3%","18.2%","5.1%"
"1692283660-171","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Engineering-Salaries-EI_IE1425.0,13_DEPT1007.htm","Cisco Systems Engineering Salaries","Annual Pay","Technical Lead","https://www.glassdoor.com/Salary/Cisco-Systems-Technical-Lead-Salaries-E1425_D_KO14,28.htm","/yr","$192K - $303K","$192K","$303K","$239K","$239,261","Base Pay","$169,095/yr","$140K - $205K","Bonus","$27,822/yr","$21K - $39K","Stock","$42,343/yr","$32K - $59K","","","","","","","United States","70.7%","11.6%","17.7%","",""
"1692283665-172","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Engineering-Salaries-EI_IE1425.0,13_DEPT1007.htm","Cisco Systems Engineering Salaries","Annual Pay","Software Engineer II","https://www.glassdoor.com/Salary/Cisco-Systems-Software-Engineer-II-Salaries-E1425_D_KO14,34.htm","/yr","$149K - $216K","$149K","$216K","$178K","$178,011","Base Pay","$135,762/yr","$118K - $157K","Bonus","$15,072/yr","$11K - $21K","Stock","$27,177/yr","$20K - $38K","","","","","","","United States","76.3%","8.5%","15.3%","",""
"1692283670-173","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Engineering-Salaries-EI_IE1425.0,13_DEPT1007.htm","Cisco Systems Engineering Salaries","Annual Pay","Data Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Data-Engineer-Salaries-E1425_D_KO14,27.htm","/yr","$143K - $224K","$143K","$224K","$178K","$177,586","Base Pay","$134,553/yr","$111K - $163K","Bonus","$17,352/yr","$13K - $24K","Stock","$25,681/yr","$19K - $36K","","","","","","","United States","75.8%","9.8%","14.5%","",""
"1692283675-174","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Engineering-Salaries-EI_IE1425.0,13_DEPT1007.htm","Cisco Systems Engineering Salaries","Annual Pay","Software Engineer III","https://www.glassdoor.com/Salary/Cisco-Systems-Software-Engineer-III-Salaries-E1425_D_KO14,35.htm","/yr","$176K - $260K","$176K","$260K","$212K","$211,686","Base Pay","$147,476/yr","$128K - $170K","Bonus","$18,427/yr","$14K - $26K","Stock","$33,082/yr","$25K - $46K","Profit Sharing","$12,701/yr","$10K - $18K","","","","United States","69.7%","8.7%","15.6%","6%",""
"1692283685-175","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Engineering-Salaries-EI_IE1425.0,13_DEPT1007.htm","Cisco Systems Engineering Salaries","Annual Pay","Software Quality Assurance Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Software-Quality-Assurance-Engineer-Salaries-E1425_D_KO14,49.htm","/yr","$129K - $194K","$129K","$194K","$157K","$157,198","Base Pay","$124,715/yr","$105K - $148K","Bonus","$13,070/yr","$10K - $18K","Stock","$19,413/yr","$15K - $27K","","","","","","","United States","79.3%","8.3%","12.3%","",""
"1692283699-176","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Engineering-Salaries-EI_IE1425.0,13_DEPT1007.htm","Cisco Systems Engineering Salaries","Annual Pay","Software Engineer IV","https://www.glassdoor.com/Salary/Cisco-Systems-Software-Engineer-IV-Salaries-E1425_D_KO14,34.htm","/yr","$199K - $292K","$199K","$292K","$238K","$238,334","Base Pay","$160,526/yr","$141K - $183K","Bonus","$22,248/yr","$17K - $31K","Stock","$40,729/yr","$31K - $57K","Profit Sharing","$14,830/yr","$11K - $21K","","","","United States","67.4%","9.3%","17.1%","6.2%",""
"1692283707-177","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Engineering-Salaries-EI_IE1425.0,13_DEPT1007.htm","Cisco Systems Engineering Salaries","Annual Pay","Senior Software Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Senior-Software-Engineer-Salaries-E1425_D_KO14,38.htm","/yr","$166K - $251K","$166K","$251K","$203K","$202,707","Base Pay","$151,540/yr","$128K - $179K","Bonus","$19,345/yr","$15K - $27K","Stock","$31,822/yr","$24K - $45K","","","","","","","United States","74.8%","9.5%","15.7%","",""
"1692283712-178","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Engineering-Salaries-EI_IE1425.0,13_DEPT1007.htm","Cisco Systems Engineering Salaries","Annual Pay","Hardware Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Hardware-Engineer-Salaries-E1425_D_KO14,31.htm","/yr","$135K - $211K","$135K","$211K","$168K","$167,602","Base Pay","$130,338/yr","$107K - $159K","Bonus","$15,138/yr","$11K - $21K","Stock","$22,126/yr","$17K - $31K","","","","","","","United States","77.8%","9%","13.2%","",""
"1692283726-179","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Engineering-Salaries-EI_IE1425.0,13_DEPT1007.htm","Cisco Systems Engineering Salaries","Annual Pay","Software QA Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Software-QA-Engineer-Salaries-E1425_D_KO14,34.htm","/yr","$134K - $213K","$134K","$213K","$168K","$167,672","Base Pay","$128,871/yr","$105K - $159K","Bonus","$14,721/yr","$11K - $21K","Stock","$24,080/yr","$18K - $34K","","","","","","","United States","76.9%","8.8%","14.4%","",""
"1692283738-180","https://www.glassdoor.com/Salary/Cisco-Systems-Salaries-E1425.htm","Cisco Systems","View More >","https://www.glassdoor.com/Salary/Cisco-Systems-Engineering-Salaries-EI_IE1425.0,13_DEPT1007.htm","Cisco Systems Engineering Salaries","Annual Pay","Software Engineer","https://www.glassdoor.com/Salary/Cisco-Systems-Software-Engineer-Salaries-E1425_D_KO14,31.htm","/yr","$152K - $232K","$152K","$232K","$186K","$185,888","Base Pay","$137,586/yr","$115K - $164K","Bonus","$17,870/yr","$13K - $25K","Stock","$30,432/yr","$23K - $43K","","","","","","","United States","74%","9.6%","16.4%","",""
