web-scraper-order,web-scraper-start-url,company,job-category-link,job-category-link-href,jobFunction,payPeriod,jobTitle,jobTitle-href,payPeriodCode,basePayRange,basePayMin,basePayMax,basePayAvg,totalPayAvg,payType1,pay1,range1,payType2,pay2,range2,payType3,pay3,range3,payType4,pay4,range4,payType5,pay5,range5,country,percent1,percent2,percent3,percent4,percent5
"1692584626-44","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Other-Salaries-EI_IE10471.0,3_DEPT1017.htm","SAP Other Salaries","Annual Pay","IPC","https://www.glassdoor.com/Salary/SAP-IPC-Salaries-E10471_D_KO4,7.htm","/yr","$87K - $163K","$87K","$163K","$116K","$116,240","Base Pay","$84,262/yr","$63K - $118K","Bonus","$8,898/yr","$7K - $12K","Stock","$16,128/yr","$12K - $23K","Profit Sharing","$6,952/yr","$5K - $10K","","","","United States","72.5%","7.7%","13.9%","6%",""
"1692584633-45","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Other-Salaries-EI_IE10471.0,3_DEPT1017.htm","SAP Other Salaries","Annual Pay","STAR Intern","https://www.glassdoor.com/Salary/SAP-STAR-Intern-Salaries-E10471_D_KO4,15.htm","/yr","$65K - $103K","$65K","$103K","$81K","$81,232","Base Pay","$58,914/yr","$49K - $72K","Bonus","$5,401/yr","$4K - $8K","Stock","$5,850/yr","$4K - $8K","Commission","$11,068/yr","$8K - $15K","","","","United States","72.5%","6.6%","7.2%","13.6%",""
"1692584646-46","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Other-Salaries-EI_IE10471.0,3_DEPT1017.htm","SAP Other Salaries","Annual Pay","SAP Manager","https://www.glassdoor.com/Salary/SAP-SAP-Manager-Salaries-E10471_D_KO4,15.htm","/yr","$123K - $189K","$123K","$189K","$151K","$151,252","Base Pay","$113,098/yr","$94K - $136K","Bonus","$11,691/yr","$9K - $16K","Stock","$14,548/yr","$11K - $20K","Profit Sharing","$7,819/yr","$6K - $11K","Tips","$4,096/yr","$3K - $6K","United States","74.8%","7.7%","9.6%","5.2%","2.7%"
"1692584654-47","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Other-Salaries-EI_IE10471.0,3_DEPT1017.htm","SAP Other Salaries","Annual Pay","Intramural Supervisor","https://www.glassdoor.com/Salary/SAP-Intramural-Supervisor-Salaries-E10471_D_KO4,25.htm","/yr","$81K - $144K","$81K","$144K","$107K","$107,348","Base Pay","$70,060/yr","$53K - $92K","Bonus","$9,496/yr","$7K - $13K","Stock","$8,611/yr","$6K - $12K","Commission","$19,180/yr","$14K - $27K","","","","United States","65.3%","8.8%","8%","17.9%",""
"1692584663-48","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Other-Salaries-EI_IE10471.0,3_DEPT1017.htm","SAP Other Salaries","Annual Pay","Communications Intern","https://www.glassdoor.com/Salary/SAP-Communications-Intern-Salaries-E10471_D_KO4,25.htm","/yr","$51K - $85K","$51K","$85K","$65K","$65,446","Base Pay","$53,626/yr","$42K - $68K","Bonus","$6,098/yr","$5K - $9K","Stock","$5,722/yr","$4K - $8K","","","","","","","United States","81.9%","9.3%","8.7%","",""
"1692584678-49","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Other-Salaries-EI_IE10471.0,3_DEPT1017.htm","SAP Other Salaries","Annual Pay","Graduate Student","https://www.glassdoor.com/Salary/SAP-Graduate-Student-Salaries-E10471_D_KO4,20.htm","/yr","$59K - $97K","$59K","$97K","$76K","$75,510","Base Pay","$62,541/yr","$49K - $79K","Bonus","$5,906/yr","$4K - $8K","Stock","$7,063/yr","$5K - $10K","","","","","","","United States","82.8%","7.8%","9.4%","",""
"1692584695-50","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Other-Salaries-EI_IE10471.0,3_DEPT1017.htm","SAP Other Salaries","Annual Pay","Quality Expert","https://www.glassdoor.com/Salary/SAP-Quality-Expert-Salaries-E10471_D_KO4,18.htm","/yr","$58K - $91K","$58K","$91K","$72K","$72,154","Base Pay","$60,061/yr","$48K - $74K","Bonus","$3,788/yr","$3K - $5K","Stock","$4,880/yr","$4K - $7K","Profit Sharing","$3,424/yr","$3K - $5K","","","","United States","83.2%","5.3%","6.8%","4.7%",""
"1692584706-51","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Other-Salaries-EI_IE10471.0,3_DEPT1017.htm","SAP Other Salaries","Annual Pay","IAE","https://www.glassdoor.com/Salary/SAP-IAE-Salaries-E10471_D_KO4,7.htm","/yr","$204K - $355K","$204K","$355K","$266K","$266,026","Base Pay","$141,293/yr","$111K - $180K","Bonus","$24,672/yr","$19K - $35K","Stock","$46,617/yr","$35K - $65K","Commission","$53,444/yr","$40K - $75K","","","","United States","53.1%","9.3%","17.5%","20.1%",""
"1692584715-52","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Other-Salaries-EI_IE10471.0,3_DEPT1017.htm","SAP Other Salaries","Annual Pay","SAP","https://www.glassdoor.com/Salary/SAP-SAP-Salaries-E10471_D_KO4,7.htm","/yr","$116K - $217K","$116K","$217K","$155K","$155,141","Base Pay","$93,987/yr","$70K - $132K","Bonus","$10,710/yr","$8K - $15K","Stock","$15,825/yr","$12K - $22K","Commission","$34,619/yr","$26K - $48K","","","","United States","60.6%","6.9%","10.2%","22.3%",""
"1692584733-53","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Other-Salaries-EI_IE10471.0,3_DEPT1017.htm","SAP Other Salaries","Annual Pay","SAP Executive","https://www.glassdoor.com/Salary/SAP-SAP-Executive-Salaries-E10471_D_KO4,17.htm","/yr","$128K - $217K","$128K","$217K","$165K","$164,965","Base Pay","$104,114/yr","$82K - $132K","Bonus","$12,678/yr","$10K - $18K","Stock","$15,192/yr","$11K - $21K","Commission","$32,980/yr","$25K - $46K","","","","United States","63.1%","7.7%","9.2%","20%",""
"1692584753-54","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Other-Salaries-EI_IE10471.0,3_DEPT1017.htm","SAP Other Salaries","Annual Pay","SAP IXp","https://www.glassdoor.com/Salary/SAP-SAP-IXp-Salaries-E10471_D_KO4,11.htm","/yr","$92K - $154K","$92K","$154K","$118K","$118,457","Base Pay","$94,734/yr","$74K - $121K","Bonus","$8,621/yr","$6K - $12K","Stock","$9,138/yr","$7K - $13K","Profit Sharing","$5,964/yr","$4K - $8K","","","","United States","80%","7.3%","7.7%","5%",""
"1692584772-55","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Other-Salaries-EI_IE10471.0,3_DEPT1017.htm","SAP Other Salaries","Annual Pay","SAP Graduate Academy","https://www.glassdoor.com/Salary/SAP-SAP-Graduate-Academy-Salaries-E10471_D_KO4,24.htm","/yr","$72K - $112K","$72K","$112K","$89K","$89,248","Base Pay","$76,100/yr","$62K - $94K","Bonus","$6,101/yr","$5K - $9K","Stock","$7,048/yr","$5K - $10K","","","","","","","United States","85.3%","6.8%","7.9%","",""
"1692584794-56","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Other-Salaries-EI_IE10471.0,3_DEPT1017.htm","SAP Other Salaries","Annual Pay","Star","https://www.glassdoor.com/Salary/SAP-Star-Salaries-E10471_D_KO4,8.htm","/yr","$54K - $88K","$54K","$88K","$69K","$68,570","Base Pay","$50,159/yr","$40K - $62K","Bonus","$4,256/yr","$3K - $6K","Stock","$4,320/yr","$3K - $6K","Commission","$9,835/yr","$7K - $14K","","","","United States","73.2%","6.2%","6.3%","14.3%",""
"1692584805-57","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Other-Salaries-EI_IE10471.0,3_DEPT1017.htm","SAP Other Salaries","Annual Pay","IXp","https://www.glassdoor.com/Salary/SAP-IXp-Salaries-E10471_D_KO4,7.htm","/yr","$54K - $96K","$54K","$96K","$72K","$71,591","Base Pay","$49,857/yr","$38K - $66K","Bonus","$4,465/yr","$3K - $6K","Stock","$5,417/yr","$4K - $8K","Commission","$11,851/yr","$9K - $17K","","","","United States","69.6%","6.2%","7.6%","16.6%",""
"1692584814-58","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Other-Salaries-EI_IE10471.0,3_DEPT1017.htm","SAP Other Salaries","Annual Pay","Coop Intern","https://www.glassdoor.com/Salary/SAP-Coop-Intern-Salaries-E10471_D_KO4,15.htm","/yr","$64K - $102K","$64K","$102K","$81K","$80,803","Base Pay","$67,878/yr","$55K - $84K","Bonus","$6,365/yr","$5K - $9K","Stock","$6,559/yr","$5K - $9K","","","","","","","United States","84%","7.9%","8.1%","",""
"1692584823-59","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Other-Salaries-EI_IE10471.0,3_DEPT1017.htm","SAP Other Salaries","Annual Pay","Internship","https://www.glassdoor.com/Salary/SAP-Internship-Salaries-E10471_D_KO4,14.htm","/yr","$80K - $143K","$80K","$143K","$107K","$106,601","Base Pay","$80,544/yr","$61K - $107K","Bonus","$12,172/yr","$9K - $17K","Stock","$13,885/yr","$10K - $19K","","","","","","","United States","75.6%","11.4%","13%","",""
"1692584834-60","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Other-Salaries-EI_IE10471.0,3_DEPT1017.htm","SAP Other Salaries","Annual Pay","Intern","https://www.glassdoor.com/Salary/SAP-Intern-Salaries-E10471_D_KO4,10.htm","/yr","$57K - $98K","$57K","$98K","$74K","$74,097","Base Pay","$60,547/yr","$47K - $79K","Bonus","$6,644/yr","$5K - $9K","Stock","$6,906/yr","$5K - $10K","","","","","","","United States","81.7%","9%","9.3%","",""
"1692584875-61","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Product-and-Project-Management-Salaries-EI_IE10471.0,3_DEPT1018.htm","SAP Product & Project Management Salaries","Annual Pay","Director of Product Marketing","https://www.glassdoor.com/Salary/SAP-Director-of-Product-Marketing-Salaries-E10471_D_KO4,33.htm","/yr","$264K - $412K","$264K","$412K","$326K","$325,908","Base Pay","$198,376/yr","$168K - $234K","Bonus","$41,877/yr","$31K - $59K","Stock","$62,846/yr","$47K - $88K","Profit Sharing","$22,809/yr","$17K - $32K","","","","United States","60.9%","12.8%","19.3%","7%",""
"1692584886-62","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Product-and-Project-Management-Salaries-EI_IE10471.0,3_DEPT1018.htm","SAP Product & Project Management Salaries","Annual Pay","Senior Product Owner","https://www.glassdoor.com/Salary/SAP-Senior-Product-Owner-Salaries-E10471_D_KO4,24.htm","/yr","$144K - $217K","$144K","$217K","$176K","$175,530","Base Pay","$133,713/yr","$113K - $158K","Bonus","$13,984/yr","$10K - $20K","Stock","$18,515/yr","$14K - $26K","Profit Sharing","$9,318/yr","$7K - $13K","","","","United States","76.2%","8%","10.5%","5.3%",""
"1692584904-63","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Product-and-Project-Management-Salaries-EI_IE10471.0,3_DEPT1018.htm","SAP Product & Project Management Salaries","Annual Pay","Technical Program Manager","https://www.glassdoor.com/Salary/SAP-Technical-Program-Manager-Salaries-E10471_D_KO4,29.htm","/yr","$162K - $245K","$162K","$245K","$197K","$197,242","Base Pay","$141,835/yr","$120K - $167K","Bonus","$18,632/yr","$14K - $26K","Stock","$25,157/yr","$19K - $35K","Profit Sharing","$11,618/yr","$9K - $16K","","","","United States","71.9%","9.4%","12.8%","5.9%",""
"1692584932-64","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Product-and-Project-Management-Salaries-EI_IE10471.0,3_DEPT1018.htm","SAP Product & Project Management Salaries","Annual Pay","Principal Product Manager","https://www.glassdoor.com/Salary/SAP-Principal-Product-Manager-Salaries-E10471_D_KO4,29.htm","/yr","$200K - $304K","$200K","$304K","$244K","$243,978","Base Pay","$166,252/yr","$142K - $195K","Bonus","$25,496/yr","$19K - $36K","Stock","$36,898/yr","$28K - $52K","Profit Sharing","$15,332/yr","$11K - $21K","","","","United States","68.1%","10.5%","15.1%","6.3%",""
"1692584942-65","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Product-and-Project-Management-Salaries-EI_IE10471.0,3_DEPT1018.htm","SAP Product & Project Management Salaries","Annual Pay","Vice President Product Management","https://www.glassdoor.com/Salary/SAP-Vice-President-Product-Management-Salaries-E10471_D_KO4,37.htm","/yr","$302K - $483K","$302K","$483K","$377K","$377,472","Base Pay","$223,262/yr","$187K - $267K","Bonus","$55,524/yr","$42K - $78K","Stock","$71,417/yr","$54K - $100K","Profit Sharing","$27,269/yr","$20K - $38K","","","","United States","59.1%","14.7%","18.9%","7.2%",""
"1692584948-66","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Product-and-Project-Management-Salaries-EI_IE10471.0,3_DEPT1018.htm","SAP Product & Project Management Salaries","Annual Pay","Senior Director Product Management","https://www.glassdoor.com/Salary/SAP-Senior-Director-Product-Management-Salaries-E10471_D_KO4,38.htm","/yr","$270K - $426K","$270K","$426K","$335K","$335,150","Base Pay","$203,570/yr","$172K - $241K","Bonus","$47,528/yr","$36K - $67K","Stock","$60,129/yr","$45K - $84K","Profit Sharing","$23,923/yr","$18K - $33K","","","","United States","60.7%","14.2%","17.9%","7.1%",""
"1692584958-67","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Product-and-Project-Management-Salaries-EI_IE10471.0,3_DEPT1018.htm","SAP Product & Project Management Salaries","Annual Pay","Senior Director, Product Marketing","https://www.glassdoor.com/Salary/SAP-Senior-Director-Product-Marketing-Salaries-E10471_DAO.htm?filter.jobTitleExact=Senior+Director%2C+Product+Marketing","/yr","$280K - $441K","$280K","$441K","$347K","$347,068","Base Pay","$210,059/yr","$177K - $249K","Bonus","$52,359/yr","$39K - $73K","Stock","$59,633/yr","$45K - $83K","Profit Sharing","$25,017/yr","$19K - $35K","","","","United States","60.5%","15.1%","17.2%","7.2%",""
"1692584964-68","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Product-and-Project-Management-Salaries-EI_IE10471.0,3_DEPT1018.htm","SAP Product & Project Management Salaries","Annual Pay","Project Expert - Development","https://www.glassdoor.com/Salary/SAP-Project-Expert-Development-Salaries-E10471_DAO.htm?filter.jobTitleExact=Project+Expert+-+Development","/yr","$165K - $271K","$165K","$271K","$210K","$209,802","Base Pay","$144,089/yr","$116K - $179K","Bonus","$22,659/yr","$17K - $32K","Stock","$29,695/yr","$22K - $42K","Profit Sharing","$13,359/yr","$10K - $19K","","","","United States","68.7%","10.8%","14.2%","6.4%",""
"1692584974-69","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Product-and-Project-Management-Salaries-EI_IE10471.0,3_DEPT1018.htm","SAP Product & Project Management Salaries","Annual Pay","Director, Product Management","https://www.glassdoor.com/Salary/SAP-Director-Product-Management-Salaries-E10471_DAO.htm?filter.jobTitleExact=Director%2C+Product+Management","/yr","$246K - $389K","$246K","$389K","$306K","$305,937","Base Pay","$189,698/yr","$159K - $226K","Bonus","$40,954/yr","$31K - $57K","Stock","$53,801/yr","$40K - $75K","Profit Sharing","$21,484/yr","$16K - $30K","","","","United States","62%","13.4%","17.6%","7%",""
"1692584981-70","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Product-and-Project-Management-Salaries-EI_IE10471.0,3_DEPT1018.htm","SAP Product & Project Management Salaries","Annual Pay","Product Owner","https://www.glassdoor.com/Salary/SAP-Product-Owner-Salaries-E10471_D_KO4,17.htm","/yr","$126K - $196K","$126K","$196K","$156K","$155,700","Base Pay","$119,618/yr","$99K - $145K","Bonus","$12,112/yr","$9K - $17K","Stock","$15,789/yr","$12K - $22K","Profit Sharing","$8,181/yr","$6K - $11K","","","","United States","76.8%","7.8%","10.1%","5.3%",""
"1692584989-71","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Product-and-Project-Management-Salaries-EI_IE10471.0,3_DEPT1018.htm","SAP Product & Project Management Salaries","Annual Pay","Senior Product Marketing Manager","https://www.glassdoor.com/Salary/SAP-Senior-Product-Marketing-Manager-Salaries-E10471_D_KO4,36.htm","/yr","$183K - $281K","$183K","$281K","$225K","$224,923","Base Pay","$158,323/yr","$134K - $188K","Bonus","$22,788/yr","$17K - $32K","Stock","$30,173/yr","$23K - $42K","Profit Sharing","$13,639/yr","$10K - $19K","","","","United States","70.4%","10.1%","13.4%","6.1%",""
"1692584996-72","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Product-and-Project-Management-Salaries-EI_IE10471.0,3_DEPT1018.htm","SAP Product & Project Management Salaries","Annual Pay","Product Management","https://www.glassdoor.com/Salary/SAP-Product-Management-Salaries-E10471_D_KO4,22.htm","/yr","$160K - $252K","$160K","$252K","$199K","$198,872","Base Pay","$140,823/yr","$116K - $171K","Bonus","$17,888/yr","$13K - $25K","Stock","$28,344/yr","$21K - $40K","Profit Sharing","$11,816/yr","$9K - $17K","","","","United States","70.8%","9%","14.3%","5.9%",""
"1692585003-73","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Product-and-Project-Management-Salaries-EI_IE10471.0,3_DEPT1018.htm","SAP Product & Project Management Salaries","Annual Pay","Senior Program Manager","https://www.glassdoor.com/Salary/SAP-Senior-Program-Manager-Salaries-E10471_D_KO4,26.htm","/yr","$187K - $288K","$187K","$288K","$230K","$229,928","Base Pay","$160,320/yr","$135K - $191K","Bonus","$23,769/yr","$18K - $33K","Stock","$31,735/yr","$24K - $44K","Profit Sharing","$14,105/yr","$11K - $20K","","","","United States","69.7%","10.3%","13.8%","6.1%",""
"1692585011-74","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Product-and-Project-Management-Salaries-EI_IE10471.0,3_DEPT1018.htm","SAP Product & Project Management Salaries","Annual Pay","Associate Project Manager","https://www.glassdoor.com/Salary/SAP-Associate-Project-Manager-Salaries-E10471_D_KO4,29.htm","/yr","$81K - $127K","$81K","$127K","$101K","$100,943","Base Pay","$85,698/yr","$70K - $105K","Bonus","$7,298/yr","$5K - $10K","Stock","$7,947/yr","$6K - $11K","","","","","","","United States","84.9%","7.2%","7.9%","",""
"1692585017-75","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Product-and-Project-Management-Salaries-EI_IE10471.0,3_DEPT1018.htm","SAP Product & Project Management Salaries","Annual Pay","Senior Director, Product Management","https://www.glassdoor.com/Salary/SAP-Senior-Director-Product-Management-Salaries-E10471_DAO.htm?filter.jobTitleExact=Senior+Director%2C+Product+Management","/yr","$270K - $426K","$270K","$426K","$335K","$335,150","Base Pay","$203,570/yr","$172K - $241K","Bonus","$47,528/yr","$36K - $67K","Stock","$60,129/yr","$45K - $84K","Profit Sharing","$23,923/yr","$18K - $33K","","","","United States","60.7%","14.2%","17.9%","7.1%",""
"1692585023-76","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Product-and-Project-Management-Salaries-EI_IE10471.0,3_DEPT1018.htm","SAP Product & Project Management Salaries","Annual Pay","Senior Project Manager","https://www.glassdoor.com/Salary/SAP-Senior-Project-Manager-Salaries-E10471_D_KO4,26.htm","/yr","$141K - $219K","$141K","$219K","$175K","$174,858","Base Pay","$132,054/yr","$109K - $159K","Bonus","$15,343/yr","$12K - $21K","Stock","$17,933/yr","$13K - $25K","Profit Sharing","$9,529/yr","$7K - $13K","","","","United States","75.5%","8.8%","10.3%","5.4%",""
"1692585029-77","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Product-and-Project-Management-Salaries-EI_IE10471.0,3_DEPT1018.htm","SAP Product & Project Management Salaries","Annual Pay","Senior Product Manager","https://www.glassdoor.com/Salary/SAP-Senior-Product-Manager-Salaries-E10471_D_KO4,26.htm","/yr","$192K - $292K","$192K","$292K","$234K","$234,466","Base Pay","$161,218/yr","$137K - $189K","Bonus","$23,951/yr","$18K - $34K","Stock","$34,742/yr","$26K - $49K","Profit Sharing","$14,556/yr","$11K - $20K","","","","United States","68.8%","10.2%","14.8%","6.2%",""
"1692585036-78","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Product-and-Project-Management-Salaries-EI_IE10471.0,3_DEPT1018.htm","SAP Product & Project Management Salaries","Annual Pay","Program Manager","https://www.glassdoor.com/Salary/SAP-Program-Manager-Salaries-E10471_D_KO4,19.htm","/yr","$143K - $225K","$143K","$225K","$178K","$178,137","Base Pay","$131,907/yr","$108K - $161K","Bonus","$15,647/yr","$12K - $22K","Stock","$20,560/yr","$15K - $29K","Profit Sharing","$10,024/yr","$8K - $14K","","","","United States","74%","8.8%","11.5%","5.6%",""
"1692585043-79","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Product-and-Project-Management-Salaries-EI_IE10471.0,3_DEPT1018.htm","SAP Product & Project Management Salaries","Annual Pay","Product Manager","https://www.glassdoor.com/Salary/SAP-Product-Manager-Salaries-E10471_D_KO4,19.htm","/yr","$157K - $246K","$157K","$246K","$195K","$194,837","Base Pay","$138,813/yr","$115K - $168K","Bonus","$17,690/yr","$13K - $25K","Stock","$26,840/yr","$20K - $38K","Profit Sharing","$11,494/yr","$9K - $16K","","","","United States","71.2%","9.1%","13.8%","5.9%",""
"1692585051-80","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Product-and-Project-Management-Salaries-EI_IE10471.0,3_DEPT1018.htm","SAP Product & Project Management Salaries","Annual Pay","Project Manager","https://www.glassdoor.com/Salary/SAP-Project-Manager-Salaries-E10471_D_KO4,19.htm","/yr","$110K - $176K","$110K","$176K","$138K","$138,284","Base Pay","$106,459/yr","$86K - $132K","Bonus","$11,157/yr","$8K - $16K","Stock","$13,251/yr","$10K - $19K","Profit Sharing","$7,418/yr","$6K - $10K","","","","United States","77%","8.1%","9.6%","5.4%",""
"1692585067-81","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Consulting-Salaries-EI_IE10471.0,3_DEPT1004.htm","SAP Consulting Salaries","Annual Pay","Business Processes Consultant","https://www.glassdoor.com/Salary/SAP-Business-Processes-Consultant-Salaries-E10471_D_KO4,33.htm","/yr","$143K - $235K","$143K","$235K","$181K","$180,898","Base Pay","$108,717/yr","$88K - $134K","Bonus","$13,571/yr","$10K - $19K","Stock","$15,525/yr","$12K - $22K","Commission","$34,717/yr","$26K - $49K","Profit Sharing","$8,368/yr","$6K - $12K","United States","60.1%","7.5%","8.6%","19.2%","4.6%"
"1692585078-82","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Consulting-Salaries-EI_IE10471.0,3_DEPT1004.htm","SAP Consulting Salaries","Annual Pay","Solution Advisor Expert","https://www.glassdoor.com/Salary/SAP-Solution-Advisor-Expert-Salaries-E10471_D_KO4,27.htm","/yr","$144K - $235K","$144K","$235K","$182K","$182,298","Base Pay","$113,083/yr","$92K - $139K","Bonus","$13,315/yr","$10K - $19K","Stock","$16,350/yr","$12K - $23K","Commission","$31,050/yr","$23K - $43K","Profit Sharing","$8,499/yr","$6K - $12K","United States","62%","7.3%","9%","17%","4.7%"
"1692585085-83","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Consulting-Salaries-EI_IE10471.0,3_DEPT1004.htm","SAP Consulting Salaries","Annual Pay","Consulting Manager","https://www.glassdoor.com/Salary/SAP-Consulting-Manager-Salaries-E10471_D_KO4,22.htm","/yr","$178K - $288K","$178K","$288K","$224K","$223,858","Base Pay","$137,300/yr","$113K - $167K","Bonus","$17,865/yr","$13K - $25K","Stock","$20,540/yr","$15K - $29K","Commission","$37,511/yr","$28K - $53K","Profit Sharing","$10,643/yr","$8K - $15K","United States","61.3%","8%","9.2%","16.8%","4.8%"
"1692585094-84","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Consulting-Salaries-EI_IE10471.0,3_DEPT1004.htm","SAP Consulting Salaries","Annual Pay","Senior Project Consultant","https://www.glassdoor.com/Salary/SAP-Senior-Project-Consultant-Salaries-E10471_D_KO4,29.htm","/yr","$111K - $175K","$111K","$175K","$138K","$138,428","Base Pay","$107,666/yr","$88K - $132K","Bonus","$11,039/yr","$8K - $15K","Stock","$12,417/yr","$9K - $17K","Profit Sharing","$7,307/yr","$5K - $10K","","","","United States","77.8%","8%","9%","5.3%",""
"1692585102-85","https://www.glassdoor.com/Salary/SAP-Salaries-E10471.htm","SAP","View More >","https://www.glassdoor.com/Salary/SAP-Consulting-Salaries-EI_IE10471.0,3_DEPT1004.htm","SAP Consulting Salaries","Annual Pay","Business Process Consultant, Senior","https://www.glassdoor.com/Salary/SAP-Business-Process-Consultant-Senior-Salaries-E10471_DAO.htm?filter.jobTitleExact=Business+Process+Consultant%2C+Senior","/yr","$130K - $204K","$130K","$204K","$162K","$161,601","Base Pay","$120,079/yr","$99K - $146K","Bonus","$14,570/yr","$11K - $20K","Stock","$17,829/yr","$13K - $25K","Profit Sharing","$9,124/yr","$7K - $13K","","","","United States","74.3%","9%","11%","5.6%",""
