web-scraper-order,web-scraper-start-url,company,job-category-link,job-category-link-href,jobFunction,payPeriod,jobTitle,jobTitle-href,payPeriodCode,basePayRange,basePayMin,basePayMax,basePayAvg,totalPayAvg,payType1,pay1,range1,payType2,pay2,range2,payType3,pay3,range3,payType4,pay4,range4,payType5,pay5,range5,country,percent1,percent2,percent3,percent4,percent5
"1692625432-45","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Product-and-Project-Management-Salaries-EI_IE64.0,3_DEPT1018.htm","ADP Product & Project Management Salaries","Annual Pay","Director of Product Management","https://www.glassdoor.com/Salary/ADP-Director-of-Product-Management-Salaries-E64_D_KO4,34.htm","/yr","$219K - $335K","$219K","$335K","$268K","$268,115","Base Pay","$177,053/yr","$151K - $208K","Bonus","$31,369/yr","$24K - $44K","Stock","$42,136/yr","$32K - $59K","Profit Sharing","$17,558/yr","$13K - $25K","","","","United States","66%","11.7%","15.7%","6.5%",""
"1692625444-46","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Product-and-Project-Management-Salaries-EI_IE64.0,3_DEPT1018.htm","ADP Product & Project Management Salaries","Annual Pay","Senior Technical Project Manager","https://www.glassdoor.com/Salary/ADP-Senior-Technical-Project-Manager-Salaries-E64_D_KO4,36.htm","/yr","$135K - $201K","$135K","$201K","$164K","$163,520","Base Pay","$133,060/yr","$112K - $158K","Bonus","$14,740/yr","$11K - $21K","Stock","$15,720/yr","$12K - $22K","","","","","","","United States","81.4%","9%","9.6%","",""
"1692625453-47","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Product-and-Project-Management-Salaries-EI_IE64.0,3_DEPT1018.htm","ADP Product & Project Management Salaries","Annual Pay","Project Specialist","https://www.glassdoor.com/Salary/ADP-Project-Specialist-Salaries-E64_D_KO4,22.htm","/yr","$55K - $84K","$55K","$84K","$68K","$67,886","Base Pay","$60,446/yr","$50K - $73K","Bonus","$3,370/yr","$3K - $5K","Stock","$4,070/yr","$3K - $6K","","","","","","","United States","89%","5%","6%","",""
"1692625464-48","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Product-and-Project-Management-Salaries-EI_IE64.0,3_DEPT1018.htm","ADP Product & Project Management Salaries","Annual Pay","IP Project Manager","https://www.glassdoor.com/Salary/ADP-IP-Project-Manager-Salaries-E64_D_KO4,22.htm","/yr","$125K - $212K","$125K","$212K","$162K","$161,717","Base Pay","$112,714/yr","$89K - $143K","Bonus","$11,182/yr","$8K - $16K","Stock","$12,685/yr","$10K - $18K","Commission","$25,136/yr","$19K - $35K","","","","United States","69.7%","6.9%","7.8%","15.5%",""
"1692625478-49","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Product-and-Project-Management-Salaries-EI_IE64.0,3_DEPT1018.htm","ADP Product & Project Management Salaries","Annual Pay","Lead Product Manager","https://www.glassdoor.com/Salary/ADP-Lead-Product-Manager-Salaries-E64_D_KO4,24.htm","/yr","$158K - $232K","$158K","$232K","$190K","$189,920","Base Pay","$146,658/yr","$126K - $171K","Bonus","$18,581/yr","$14K - $26K","Stock","$24,681/yr","$19K - $35K","","","","","","","United States","77.2%","9.8%","13%","",""
"1692625492-50","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Product-and-Project-Management-Salaries-EI_IE64.0,3_DEPT1018.htm","ADP Product & Project Management Salaries","Annual Pay","Project Manager II","https://www.glassdoor.com/Salary/ADP-Project-Manager-II-Salaries-E64_D_KO4,22.htm","/yr","$99K - $148K","$99K","$148K","$120K","$120,362","Base Pay","$101,953/yr","$85K - $122K","Bonus","$8,778/yr","$7K - $12K","Stock","$9,630/yr","$7K - $13K","","","","","","","United States","84.7%","7.3%","8%","",""
"1692625503-51","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Product-and-Project-Management-Salaries-EI_IE64.0,3_DEPT1018.htm","ADP Product & Project Management Salaries","Annual Pay","Service Delivery Manager","https://www.glassdoor.com/Salary/ADP-Service-Delivery-Manager-Salaries-E64_D_KO4,28.htm","/yr","$98K - $161K","$98K","$161K","$125K","$125,061","Base Pay","$102,211/yr","$81K - $129K","Bonus","$10,951/yr","$8K - $15K","Stock","$11,898/yr","$9K - $17K","","","","","","","United States","81.7%","8.8%","9.5%","",""
"1692625514-52","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Product-and-Project-Management-Salaries-EI_IE64.0,3_DEPT1018.htm","ADP Product & Project Management Salaries","Annual Pay","Project Manager I","https://www.glassdoor.com/Salary/ADP-Project-Manager-I-Salaries-E64_D_KO4,21.htm","/yr","$76K - $113K","$76K","$113K","$92K","$91,941","Base Pay","$80,524/yr","$67K - $97K","Bonus","$5,399/yr","$4K - $8K","Stock","$6,018/yr","$5K - $8K","","","","","","","United States","87.6%","5.9%","6.5%","",""
"1692625524-53","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Product-and-Project-Management-Salaries-EI_IE64.0,3_DEPT1018.htm","ADP Product & Project Management Salaries","Annual Pay","Director, Product Management","https://www.glassdoor.com/Salary/ADP-Director-Product-Management-Salaries-E64_DAO.htm?filter.jobTitleExact=Director%2C+Product+Management","/yr","$182K - $281K","$182K","$281K","$224K","$224,407","Base Pay","$161,839/yr","$135K - $194K","Bonus","$28,200/yr","$21K - $39K","Stock","$34,368/yr","$26K - $48K","","","","","","","United States","72.1%","12.6%","15.3%","",""
"1692625533-54","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Product-and-Project-Management-Salaries-EI_IE64.0,3_DEPT1018.htm","ADP Product & Project Management Salaries","Annual Pay","Program Manager","https://www.glassdoor.com/Salary/ADP-Program-Manager-Salaries-E64_D_KO4,19.htm","/yr","$105K - $166K","$105K","$166K","$131K","$131,386","Base Pay","$106,413/yr","$87K - $131K","Bonus","$11,837/yr","$9K - $17K","Stock","$13,135/yr","$10K - $18K","","","","","","","United States","81%","9%","10%","",""
"1692625544-55","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Product-and-Project-Management-Salaries-EI_IE64.0,3_DEPT1018.htm","ADP Product & Project Management Salaries","Annual Pay","Senior Project Manager","https://www.glassdoor.com/Salary/ADP-Senior-Project-Manager-Salaries-E64_D_KO4,26.htm","/yr","$115K - $178K","$115K","$178K","$143K","$142,595","Base Pay","$118,650/yr","$97K - $145K","Bonus","$11,450/yr","$9K - $16K","Stock","$12,495/yr","$9K - $17K","","","","","","","United States","83.2%","8%","8.8%","",""
"1692625552-56","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Product-and-Project-Management-Salaries-EI_IE64.0,3_DEPT1018.htm","ADP Product & Project Management Salaries","Annual Pay","Product Manager","https://www.glassdoor.com/Salary/ADP-Product-Manager-Salaries-E64_D_KO4,19.htm","/yr","$123K - $189K","$123K","$189K","$152K","$151,633","Base Pay","$121,375/yr","$101K - $146K","Bonus","$13,131/yr","$10K - $18K","Stock","$17,128/yr","$13K - $24K","","","","","","","United States","80%","8.7%","11.3%","",""
"1692625560-57","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Product-and-Project-Management-Salaries-EI_IE64.0,3_DEPT1018.htm","ADP Product & Project Management Salaries","Annual Pay","Senior Product Manager","https://www.glassdoor.com/Salary/ADP-Senior-Product-Manager-Salaries-E64_D_KO4,26.htm","/yr","$151K - $219K","$151K","$219K","$180K","$180,305","Base Pay","$141,714/yr","$122K - $165K","Bonus","$17,181/yr","$13K - $24K","Stock","$21,411/yr","$16K - $30K","","","","","","","United States","78.6%","9.5%","11.9%","",""
"1692625571-58","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Product-and-Project-Management-Salaries-EI_IE64.0,3_DEPT1018.htm","ADP Product & Project Management Salaries","Annual Pay","Implementation Project Manager","https://www.glassdoor.com/Salary/ADP-Implementation-Project-Manager-Salaries-E64_D_KO4,34.htm","/yr","$83K - $126K","$83K","$126K","$102K","$101,775","Base Pay","$86,268/yr","$72K - $104K","Bonus","$7,558/yr","$6K - $11K","Stock","$7,948/yr","$6K - $11K","","","","","","","United States","84.8%","7.4%","7.8%","",""
"1692625579-59","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Product-and-Project-Management-Salaries-EI_IE64.0,3_DEPT1018.htm","ADP Product & Project Management Salaries","Annual Pay","Implementation Manager","https://www.glassdoor.com/Salary/ADP-Implementation-Manager-Salaries-E64_D_KO4,26.htm","/yr","$102K - $164K","$102K","$164K","$128K","$128,153","Base Pay","$92,653/yr","$75K - $114K","Bonus","$8,369/yr","$6K - $12K","Stock","$8,977/yr","$7K - $13K","Commission","$18,154/yr","$14K - $25K","","","","United States","72.3%","6.5%","7%","14.2%",""
"1692625588-60","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Product-and-Project-Management-Salaries-EI_IE64.0,3_DEPT1018.htm","ADP Product & Project Management Salaries","Annual Pay","Project Manager","https://www.glassdoor.com/Salary/ADP-Project-Manager-Salaries-E64_D_KO4,19.htm","/yr","$88K - $143K","$88K","$143K","$112K","$111,811","Base Pay","$94,110/yr","$75K - $118K","Bonus","$8,398/yr","$6K - $12K","Stock","$9,303/yr","$7K - $13K","","","","","","","United States","84.2%","7.5%","8.3%","",""
"1692625609-61","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Consulting-Salaries-EI_IE64.0,3_DEPT1004.htm","ADP Consulting Salaries","Annual Pay","Solutions Consultant","https://www.glassdoor.com/Salary/ADP-Solutions-Consultant-Salaries-E64_D_KO4,24.htm","/yr","$122K - $197K","$122K","$197K","$153K","$153,459","Base Pay","$99,245/yr","$81K - $121K","Bonus","$12,411/yr","$9K - $17K","Stock","$10,895/yr","$8K - $15K","Commission","$30,908/yr","$23K - $43K","","","","United States","64.7%","8.1%","7.1%","20.1%",""
"1692625618-62","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Consulting-Salaries-EI_IE64.0,3_DEPT1004.htm","ADP Consulting Salaries","Annual Pay","NAS Implementation Consultant II","https://www.glassdoor.com/Salary/ADP-NAS-Implementation-Consultant-II-Salaries-E64_D_KO4,36.htm","/yr","$71K - $108K","$71K","$108K","$87K","$87,146","Base Pay","$75,596/yr","$62K - $92K","Bonus","$5,417/yr","$4K - $8K","Stock","$6,134/yr","$5K - $9K","","","","","","","United States","86.7%","6.2%","7%","",""
"1692625628-63","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Consulting-Salaries-EI_IE64.0,3_DEPT1004.htm","ADP Consulting Salaries","Annual Pay","HCM Service Consultant","https://www.glassdoor.com/Salary/ADP-HCM-Service-Consultant-Salaries-E64_D_KO4,26.htm","/yr","$88K - $144K","$88K","$144K","$112K","$111,655","Base Pay","$73,170/yr","$59K - $90K","Bonus","$8,363/yr","$6K - $12K","Stock","$7,559/yr","$6K - $11K","Commission","$22,563/yr","$17K - $32K","","","","United States","65.5%","7.5%","6.8%","20.2%",""
"1692625639-64","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Consulting-Salaries-EI_IE64.0,3_DEPT1004.htm","ADP Consulting Salaries","Annual Pay","Associate Consultant","https://www.glassdoor.com/Salary/ADP-Associate-Consultant-Salaries-E64_D_KO4,24.htm","/yr","$67K - $105K","$67K","$105K","$84K","$83,647","Base Pay","$72,442/yr","$59K - $89K","Bonus","$5,299/yr","$4K - $7K","Stock","$5,906/yr","$4K - $8K","","","","","","","United States","86.6%","6.3%","7.1%","",""
"1692625651-65","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Consulting-Salaries-EI_IE64.0,3_DEPT1004.htm","ADP Consulting Salaries","Annual Pay","Senior Consultant","https://www.glassdoor.com/Salary/ADP-Senior-Consultant-Salaries-E64_D_KO4,21.htm","/yr","$103K - $159K","$103K","$159K","$127K","$127,142","Base Pay","$105,167/yr","$86K - $128K","Bonus","$10,615/yr","$8K - $15K","Stock","$11,360/yr","$9K - $16K","","","","","","","United States","82.7%","8.3%","8.9%","",""
"1692625660-66","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Consulting-Salaries-EI_IE64.0,3_DEPT1004.htm","ADP Consulting Salaries","Annual Pay","Lead Consultant","https://www.glassdoor.com/Salary/ADP-Lead-Consultant-Salaries-E64_D_KO4,19.htm","/yr","$99K - $154K","$99K","$154K","$123K","$123,326","Base Pay","$102,114/yr","$84K - $125K","Bonus","$10,026/yr","$8K - $14K","Stock","$11,187/yr","$8K - $16K","","","","","","","United States","82.8%","8.1%","9.1%","",""
"1692625668-67","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Consulting-Salaries-EI_IE64.0,3_DEPT1004.htm","ADP Consulting Salaries","Annual Pay","Small Business Consultant","https://www.glassdoor.com/Salary/ADP-Small-Business-Consultant-Salaries-E64_D_KO4,29.htm","/yr","$80K - $139K","$80K","$139K","$104K","$104,294","Base Pay","$64,956/yr","$50K - $84K","Bonus","$8,640/yr","$6K - $12K","Stock","$7,333/yr","$5K - $10K","Commission","$23,365/yr","$18K - $33K","","","","United States","62.3%","8.3%","7%","22.4%",""
"1692625676-68","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Consulting-Salaries-EI_IE64.0,3_DEPT1004.htm","ADP Consulting Salaries","Annual Pay","Payroll Implementation Consultant","https://www.glassdoor.com/Salary/ADP-Payroll-Implementation-Consultant-Salaries-E64_D_KO4,37.htm","/yr","$78K - $119K","$78K","$119K","$95K","$95,272","Base Pay","$68,033/yr","$57K - $81K","Bonus","$5,673/yr","$4K - $8K","Stock","$5,581/yr","$4K - $8K","Commission","$15,985/yr","$12K - $22K","","","","United States","71.4%","6%","5.9%","16.8%",""
"1692625685-69","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Consulting-Salaries-EI_IE64.0,3_DEPT1004.htm","ADP Consulting Salaries","Annual Pay","Technical Product Consultant","https://www.glassdoor.com/Salary/ADP-Technical-Product-Consultant-Salaries-E64_D_KO4,32.htm","/yr","$135K - $214K","$135K","$214K","$168K","$168,301","Base Pay","$112,773/yr","$93K - $136K","Bonus","$12,260/yr","$9K - $17K","Stock","$15,659/yr","$12K - $22K","Commission","$27,609/yr","$21K - $39K","","","","United States","67%","7.3%","9.3%","16.4%",""
"1692625694-70","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Consulting-Salaries-EI_IE64.0,3_DEPT1004.htm","ADP Consulting Salaries","Annual Pay","HCM Business Consultant","https://www.glassdoor.com/Salary/ADP-HCM-Business-Consultant-Salaries-E64_D_KO4,27.htm","/yr","$118K - $197K","$118K","$197K","$151K","$150,606","Base Pay","$94,804/yr","$76K - $118K","Bonus","$12,444/yr","$9K - $17K","Stock","$11,907/yr","$9K - $17K","Commission","$31,451/yr","$24K - $44K","","","","United States","62.9%","8.3%","7.9%","20.9%",""
"1692625704-71","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Consulting-Salaries-EI_IE64.0,3_DEPT1004.htm","ADP Consulting Salaries","Annual Pay","Implementation Consultant IV","https://www.glassdoor.com/Salary/ADP-Implementation-Consultant-IV-Salaries-E64_D_KO4,32.htm","/yr","$86K - $130K","$86K","$130K","$105K","$105,390","Base Pay","$90,691/yr","$75K - $110K","Bonus","$7,234/yr","$5K - $10K","Stock","$7,466/yr","$6K - $10K","","","","","","","United States","86.1%","6.9%","7.1%","",""
"1692625714-72","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Consulting-Salaries-EI_IE64.0,3_DEPT1004.htm","ADP Consulting Salaries","Annual Pay","Consultant","https://www.glassdoor.com/Salary/ADP-Consultant-Salaries-E64_D_KO4,14.htm","/yr","$84K - $138K","$84K","$138K","$107K","$107,116","Base Pay","$90,407/yr","$71K - $115K","Bonus","$8,154/yr","$6K - $11K","Stock","$8,555/yr","$6K - $12K","","","","","","","United States","84.4%","7.6%","8%","",""
"1692625723-73","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Consulting-Salaries-EI_IE64.0,3_DEPT1004.htm","ADP Consulting Salaries","Annual Pay","Implementation Consultant III","https://www.glassdoor.com/Salary/ADP-Implementation-Consultant-III-Salaries-E64_D_KO4,33.htm","/yr","$73K - $112K","$73K","$112K","$90K","$90,010","Base Pay","$77,921/yr","$64K - $95K","Bonus","$5,914/yr","$4K - $8K","Stock","$6,175/yr","$5K - $9K","","","","","","","United States","86.6%","6.6%","6.9%","",""
"1692625732-74","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Consulting-Salaries-EI_IE64.0,3_DEPT1004.htm","ADP Consulting Salaries","Annual Pay","Human Capital Management Consultant","https://www.glassdoor.com/Salary/ADP-Human-Capital-Management-Consultant-Salaries-E64_D_KO4,39.htm","/yr","$94K - $152K","$94K","$152K","$118K","$118,420","Base Pay","$78,323/yr","$64K - $95K","Bonus","$8,984/yr","$7K - $13K","Stock","$9,551/yr","$7K - $13K","Commission","$21,562/yr","$16K - $30K","","","","United States","66.1%","7.6%","8.1%","18.2%",""
"1692625742-75","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Consulting-Salaries-EI_IE64.0,3_DEPT1004.htm","ADP Consulting Salaries","Annual Pay","Business Consultant","https://www.glassdoor.com/Salary/ADP-Business-Consultant-Salaries-E64_D_KO4,23.htm","/yr","$107K - $181K","$107K","$181K","$138K","$137,942","Base Pay","$90,743/yr","$72K - $115K","Bonus","$11,114/yr","$8K - $16K","Stock","$10,647/yr","$8K - $15K","Commission","$25,437/yr","$19K - $36K","","","","United States","65.8%","8.1%","7.7%","18.4%",""
"1692625751-76","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Consulting-Salaries-EI_IE64.0,3_DEPT1004.htm","ADP Consulting Salaries","Annual Pay","Implementation Consultant I","https://www.glassdoor.com/Salary/ADP-Implementation-Consultant-I-Salaries-E64_D_KO4,31.htm","/yr","$68K - $102K","$68K","$102K","$83K","$82,894","Base Pay","$72,624/yr","$60K - $88K","Bonus","$4,980/yr","$4K - $7K","Stock","$5,290/yr","$4K - $7K","","","","","","","United States","87.6%","6%","6.4%","",""
"1692625762-77","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Consulting-Salaries-EI_IE64.0,3_DEPT1004.htm","ADP Consulting Salaries","Annual Pay","Implementation Consultant II","https://www.glassdoor.com/Salary/ADP-Implementation-Consultant-II-Salaries-E64_D_KO4,32.htm","/yr","$67K - $103K","$67K","$103K","$83K","$82,696","Base Pay","$71,530/yr","$59K - $87K","Bonus","$5,495/yr","$4K - $8K","Stock","$5,671/yr","$4K - $8K","","","","","","","United States","86.5%","6.6%","6.9%","",""
"1692625771-78","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Consulting-Salaries-EI_IE64.0,3_DEPT1004.htm","ADP Consulting Salaries","Annual Pay","Associate","https://www.glassdoor.com/Salary/ADP-Associate-Salaries-E64_D_KO4,13.htm","/yr","$51K - $84K","$51K","$84K","$65K","$65,401","Base Pay","$56,087/yr","$44K - $71K","Bonus","$4,631/yr","$3K - $6K","Stock","$4,683/yr","$4K - $7K","","","","","","","United States","85.8%","7.1%","7.2%","",""
"1692625782-79","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Consulting-Salaries-EI_IE64.0,3_DEPT1004.htm","ADP Consulting Salaries","Annual Pay","HCM Consultant","https://www.glassdoor.com/Salary/ADP-HCM-Consultant-Salaries-E64_D_KO4,18.htm","/yr","$93K - $150K","$93K","$150K","$117K","$116,864","Base Pay","$79,175/yr","$65K - $97K","Bonus","$8,322/yr","$6K - $12K","Stock","$8,277/yr","$6K - $12K","Commission","$21,089/yr","$16K - $30K","","","","United States","67.7%","7.1%","7.1%","18%",""
"1692625791-80","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Consulting-Salaries-EI_IE64.0,3_DEPT1004.htm","ADP Consulting Salaries","Annual Pay","Implementation Consultant","https://www.glassdoor.com/Salary/ADP-Implementation-Consultant-Salaries-E64_D_KO4,29.htm","/yr","$72K - $112K","$72K","$112K","$90K","$89,722","Base Pay","$78,259/yr","$64K - $96K","Bonus","$5,576/yr","$4K - $8K","Stock","$5,887/yr","$4K - $8K","","","","","","","United States","87.2%","6.2%","6.6%","",""
"1692625809-81","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Information-Technology-Salaries-EI_IE64.0,3_DEPT1011.htm","ADP Information Technology Salaries","Annual Pay","Technical Applications Analyst","https://www.glassdoor.com/Salary/ADP-Technical-Applications-Analyst-Salaries-E64_D_KO4,34.htm","/yr","$94K - $147K","$94K","$147K","$117K","$117,011","Base Pay","$88,636/yr","$73K - $108K","Bonus","$5,661/yr","$4K - $8K","Stock","$6,396/yr","$5K - $9K","Commission","$16,317/yr","$12K - $23K","","","","United States","75.8%","4.8%","5.5%","13.9%",""
"1692625822-82","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Information-Technology-Salaries-EI_IE64.0,3_DEPT1011.htm","ADP Information Technology Salaries","Annual Pay","IT Manager","https://www.glassdoor.com/Salary/ADP-IT-Manager-Salaries-E64_D_KO4,14.htm","/yr","$109K - $171K","$109K","$171K","$136K","$136,012","Base Pay","$111,243/yr","$91K - $137K","Bonus","$12,584/yr","$9K - $18K","Stock","$12,185/yr","$9K - $17K","","","","","","","United States","81.8%","9.3%","9%","",""
"1692625831-83","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Information-Technology-Salaries-EI_IE64.0,3_DEPT1011.htm","ADP Information Technology Salaries","Annual Pay","Technical Consultant","https://www.glassdoor.com/Salary/ADP-Technical-Consultant-Salaries-E64_D_KO4,24.htm","/yr","$86K - $133K","$86K","$133K","$107K","$106,708","Base Pay","$90,631/yr","$74K - $111K","Bonus","$7,566/yr","$6K - $11K","Stock","$8,510/yr","$6K - $12K","","","","","","","United States","84.9%","7.1%","8%","",""
"1692625840-84","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Information-Technology-Salaries-EI_IE64.0,3_DEPT1011.htm","ADP Information Technology Salaries","Annual Pay","Payroll Solution Specialist","https://www.glassdoor.com/Salary/ADP-Payroll-Solution-Specialist-Salaries-E64_D_KO4,31.htm","/yr","$73K - $119K","$73K","$119K","$93K","$92,598","Base Pay","$65,892/yr","$53K - $82K","Bonus","$5,558/yr","$4K - $8K","Stock","$5,601/yr","$4K - $8K","Commission","$15,547/yr","$12K - $22K","","","","United States","71.2%","6%","6%","16.8%",""
"1692625848-85","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Information-Technology-Salaries-EI_IE64.0,3_DEPT1011.htm","ADP Information Technology Salaries","Annual Pay","Benefits Solutions Specialist","https://www.glassdoor.com/Salary/ADP-Benefits-Solutions-Specialist-Salaries-E64_D_KO4,33.htm","/yr","$68K - $112K","$68K","$112K","$87K","$86,946","Base Pay","$59,878/yr","$48K - $74K","Bonus","$5,708/yr","$4K - $8K","Stock","$5,160/yr","$4K - $7K","Commission","$16,201/yr","$12K - $23K","","","","United States","68.9%","6.6%","5.9%","18.6%",""
"1692625860-86","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Information-Technology-Salaries-EI_IE64.0,3_DEPT1011.htm","ADP Information Technology Salaries","Annual Pay","Product Support Specialist","https://www.glassdoor.com/Salary/ADP-Product-Support-Specialist-Salaries-E64_D_KO4,30.htm","/yr","$46K - $69K","$46K","$69K","$56K","$56,150","Base Pay","$50,319/yr","$41K - $61K","Bonus","$2,686/yr","$2K - $4K","Stock","$3,145/yr","$2K - $4K","","","","","","","United States","89.6%","4.8%","5.6%","",""
"1692625873-87","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Information-Technology-Salaries-EI_IE64.0,3_DEPT1011.htm","ADP Information Technology Salaries","Annual Pay","Payroll Support Specialist","https://www.glassdoor.com/Salary/ADP-Payroll-Support-Specialist-Salaries-E64_D_KO4,30.htm","/yr","$45K - $63K","$45K","$63K","$53K","$52,950","Base Pay","$47,546/yr","$41K - $56K","Bonus","$2,375/yr","$2K - $3K","Stock","$3,029/yr","$2K - $4K","","","","","","","United States","89.8%","4.5%","5.7%","",""
"1692625886-88","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Information-Technology-Salaries-EI_IE64.0,3_DEPT1011.htm","ADP Information Technology Salaries","Annual Pay","Client Support Consultant I","https://www.glassdoor.com/Salary/ADP-Client-Support-Consultant-I-Salaries-E64_D_KO4,31.htm","/yr","$50K - $76K","$50K","$76K","$61K","$61,101","Base Pay","$53,511/yr","$44K - $65K","Bonus","$3,711/yr","$3K - $5K","Stock","$3,879/yr","$3K - $5K","","","","","","","United States","87.6%","6.1%","6.3%","",""
"1692625896-89","https://www.glassdoor.com/Salary/ADP-Salaries-E64.htm","ADP","View More >","https://www.glassdoor.com/Salary/ADP-Information-Technology-Salaries-EI_IE64.0,3_DEPT1011.htm","ADP Information Technology Salaries","Annual Pay","Systems Analyst","https://www.glassdoor.com/Salary/ADP-Systems-Analyst-Salaries-E64_D_KO4,19.htm","/yr","$84K - $126K","$84K","$126K","$102K","$102,423","Base Pay","$89,614/yr","$74K - $108K","Bonus","$5,821/yr","$4K - $8K","Stock","$6,987/yr","$5K - $10K","","","","","","","United States","87.5%","5.7%","6.8%","",""
